Resort ID,Resort Name,Continent,Country,State/Province,Country Code
353,rieseralm-obdach,Europe,Austria,Styria (Steiermark),AT
354,roggenboden,Europe,Austria,Tyrol (Tirol),AT
355,rossbachlift-nassereith,Europe,Austria,Tyrol (Tirol),AT
356,rotecklift-tobadill,Europe,Austria,Tyrol (Tirol),AT
357,salzstiegl-hirschegg,Europe,Austria,Styria (Steiermark),AT
358,saualpe-eberstein,Europe,Austria,Carinthia (Karnten),AT
359,schattwaldzoeblen,Europe,Austria,Tyrol (Tirol),AT
360,schatzerlift-kirchberg,Europe,Austria,Tyrol (Tirol),AT
361,schleppe-alm-klagenfurt-am-woerthersee,Europe,Austria,Carinthia (Karnten),AT
362,schmiedhornlift-wald-faistenau,Europe,Austria,Salzburg (Salzburger Land),AT
363,schmolllifte-steinhaus-am-semmering,Europe,Austria,Styria (Steiermark),AT
364,schnee-erlebnisland-flattach,Europe,Austria,Carinthia (Karnten),AT
365,schneeerlebniswelt-seestadt-aspern-vienna,Europe,Austria,Vienna (Wien),AT
366,schneiderkopf-buch,Europe,Austria,Vorarlberg,AT
367,schnifisberg-schnifis,Europe,Austria,Vorarlberg,AT
368,schoenfeld-thomatal,Europe,Austria,Salzburg (Salzburger Land),AT
369,schorschi-lifte-st-georgen-am-walde,Europe,Austria,Upper Austria (Oberosterreich),AT
370,schuttannen-hohenems,Europe,Austria,Vorarlberg,AT
371,schwabenbergarena-turnau,Europe,Austria,Styria (Steiermark),AT
372,schwannerlift-weerberg,Europe,Austria,Tyrol (Tirol),AT
373,schwoich,Europe,Austria,Tyrol (Tirol),AT
374,seeberg-seewiesen-turnau,Europe,Austria,Styria (Steiermark),AT
375,serles-mieders,Europe,Austria,Tyrol (Tirol),AT
376,siebenseelift-wildalpen,Europe,Austria,Styria (Steiermark),AT
377,silvretta-bielerhoehe-partenen,Europe,Austria,Vorarlberg,AT
378,simas-lifte-st-peterst-corona,Europe,Austria,Lower Austria (Niederosterreich),AT
379,simonhoehe-st-urban,Europe,Austria,Carinthia (Karnten),AT
380,sonnberglifts-wald-am-schoberpass,Europe,Austria,Styria (Steiermark),AT
381,sonnenberglift-gries-im-sellrain,Europe,Austria,Tyrol (Tirol),AT
382,sonnenberglift-milders,Europe,Austria,Tyrol (Tirol),AT
383,sonnenlift-praxmar,Europe,Austria,Tyrol (Tirol),AT
384,sonntag-stein,Europe,Austria,Vorarlberg,AT
385,spechtenseelift-puergg-stainach-puergg,Europe,Austria,Styria (Steiermark),AT
386,spitzeralm-sankt-lorenzen-bei-knittelfeld,Europe,Austria,Styria (Steiermark),AT
387,st-corona-am-wechsel,Europe,Austria,Lower Austria (Niederosterreich),AT
388,st-hemma-edelschrott,Europe,Austria,Styria (Steiermark),AT
389,st-jakob-im-walde,Europe,Austria,Styria (Steiermark),AT
390,st-kathrein-am-offenegg,Europe,Austria,Styria (Steiermark),AT
391,st-martin-im-tennengebirge,Europe,Austria,Salzburg (Salzburger Land),AT
392,st-oswald-kartitsch,Europe,Austria,Tyrol (Tirol),AT
393,stadtwaldlift-rottenmann,Europe,Austria,Styria (Steiermark),AT
394,stanzach,Europe,Austria,Tyrol (Tirol),AT
395,steinberg-am-rofan,Europe,Austria,Tyrol (Tirol),AT
396,stelzen-lohnsburg,Europe,Austria,Upper Austria (Oberosterreich),AT
397,stoaninger-alm-schoenau-im-muehlkreis,Europe,Austria,Upper Austria (Oberosterreich),AT
398,stockerfeldlift-moessna-st-nikolai-im-soelktal-soelk,Europe,Austria,Styria (Steiermark),AT
399,stoderzinken-groebming,Europe,Austria,Styria (Steiermark),AT
400,tauchnerfeld-stall,Europe,Austria,Carinthia (Karnten),AT
401,teichalm-fladnitz,Europe,Austria,Styria (Steiermark),AT
402,thalgauberg-thalgau,Europe,Austria,Salzburg (Salzburger Land),AT
403,tockneralmlift-krakauebene-krakauhintermuehlen-krakau,Europe,Austria,Styria (Steiermark),AT
404,tonnerhuette-muehlen,Europe,Austria,Styria (Steiermark),AT
405,tragoess-sankt-katharein,Europe,Austria,Styria (Steiermark),AT
406,tschardund-nenzing,Europe,Austria,Vorarlberg,AT
407,turmkogel-puchenstuben,Europe,Austria,Lower Austria (Niederosterreich),AT
408,unterberg-pernitz,Europe,Austria,Lower Austria (Niederosterreich),AT
409,untersberg-groedig,Europe,Austria,Salzburg (Salzburger Land),AT
410,vals,Europe,Austria,Tyrol (Tirol),AT
411,viehberg-sandl,Europe,Austria,Upper Austria (Oberosterreich),AT
412,voegelsberg-wattens,Europe,Austria,Tyrol (Tirol),AT
413,wachtberglifts-weyregg-am-attersee,Europe,Austria,Upper Austria (Oberosterreich),AT
414,waldheimhuette-sankt-anna-am-lavantegg,Europe,Austria,Styria (Steiermark),AT
415,waldrastlift-ehenbichl,Europe,Austria,Tyrol (Tirol),AT
416,waldskilift-wald-faistenau,Europe,Austria,Salzburg (Salzburger Land),AT
417,weinebene-frantschach-sankt-gertraud,Europe,Austria,Carinthia (Karnten),AT
418,weissbriach-gitschtal,Europe,Austria,Carinthia (Karnten),AT
419,wenigzell,Europe,Austria,Styria (Steiermark),AT
420,wetterstein-lifts-wettersteinbahnen-ehrwald,Europe,Austria,Tyrol (Tirol),AT
421,wiesenhofer-miesenbach-bei-birkfeld,Europe,Austria,Styria (Steiermark),AT
422,wiesinger-buehel-wiesing,Europe,Austria,Tyrol (Tirol),AT
423,wildentallift,Europe,Austria,Vorarlberg,AT
424,wildstaettlift-wattenberg,Europe,Austria,Tyrol (Tirol),AT
425,wimmerlifte-purgstall-bei-eggersdorf,Europe,Austria,Styria (Steiermark),AT
426,wunderwiese-puchberg-am-schneeberg,Europe,Austria,Lower Austria (Niederosterreich),AT
427,zahmer-kaiser-walchsee,Europe,Austria,Tyrol (Tirol),AT
428,zederhaus,Europe,Austria,Salzburg (Salzburger Land),AT
429,zellenberg-kukmirn,Europe,Austria,Burgenland,AT
430,zenitzen-winklern,Europe,Austria,Carinthia (Karnten),AT
431,zinkenlifte-duerrnberg-hallein,Europe,Austria,Salzburg (Salzburger Land),AT
432,zlaim-grundlsee,Europe,Austria,Styria (Steiermark),AT
433,zwoelferhorn-st-gilgen,Europe,Austria,Salzburg (Salzburger Land),AT
434,Arosa Lenzerheide,Europe,Switzerland,Eastern Switzerland,CH
435,St. Moritz – Corviglia,Europe,Switzerland,Eastern Switzerland,CH
436,Laax/Flims/Falera,Europe,Switzerland,Eastern Switzerland,CH
437,Zermatt/Breuil-Cervinia/Valtournenche – Matterhorn,Europe,Switzerland,Lemanic Region,CH
438, Aletsch Arena – Riederalp/Bettmeralp/Fiesch Eggishorn,Europe,Switzerland,Lemanic Region,CH
439,Andermatt/Oberalp/Sedrun,Europe,Switzerland,Eastern Switzerland,CH
440,Adelboden/Lenk – Chuenisbärgli/Silleren/Hahnenmoos/Metsch,Europe,Switzerland,Espace Mittelland,CH
441, Scuol – Motta Naluns,Europe,Switzerland,Eastern Switzerland,CH
442,Titlis – Engelberg,Europe,Switzerland,Central Switzerland,CH
443,4 Vallées – Verbier/La Tzoumaz/Nendaz/Veysonnaz/Thyon,Europe,Switzerland,Lemanic Region,CH
444,Les Portes du Soleil – Morzine/Avoriaz/Les Gets/Châtel/Morgins/Champéry,Europe,Switzerland,Lemanic Region,CH
445,Flumserberg,Europe,Switzerland,Eastern Switzerland,CH
446,Obersaxen/Mundaun/Val Lumnezia,Europe,Switzerland,Eastern Switzerland,CH
447,Jakobshorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,CH
448,Kleine Scheidegg/Männlichen – Grindelwald/Wengen,Europe,Switzerland,Espace Mittelland,CH
449,Parsenn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,CH
450,Corvatsch/Furtschellas,Europe,Switzerland,Eastern Switzerland,CH
451, First – Grindelwald,Europe,Switzerland,Espace Mittelland,CH
452, Saas-Fee,Europe,Switzerland,Lemanic Region,CH
453,. Rinderberg/Saanerslochgrat/Horneggli – Zweisimmen/Saanenmöser/Schönried/St. Stephan,Europe,Switzerland,Espace Mittelland,CH
454, Stoos – Fronalpstock/Klingenstock,Europe,Switzerland,Central Switzerland,CH
455,. Hohsaas – Saas-Grund,Europe,Switzerland,Lemanic Region,CH
456, Pizol – Bad Ragaz/Wangs,Europe,Switzerland,Eastern Switzerland,CH
457, Hoch-Ybrig – Unteriberg/Oberiberg,Europe,Switzerland,Central Switzerland,CH
458,Lauchernalp – Lötschental,Europe,Switzerland,Lemanic Region,CH
459, Meiringen-Hasliberg,Europe,Switzerland,Espace Mittelland,CH
460, Brigels/Waltensburg/Andiast,Europe,Switzerland,Eastern Switzerland,CH
461,grimentzzinal,Europe,Switzerland,Lemanic Region,CH
462, Elm im Sernftal,Europe,Switzerland,Eastern Switzerland,CH
463, Madrisa (Davos Klosters),Europe,Switzerland,Eastern Switzerland,CH
464,Disentis,Europe,Switzerland,Eastern Switzerland,CH
465, Crans-Montana,Europe,Switzerland,Lemanic Region,CH
466,Schilthorn – Mürren/Lauterbrunnen,Europe,Switzerland,Espace Mittelland,CH
467,. Zuoz – Pizzet/Albanas,Europe,Switzerland,Eastern Switzerland,CH
468, Grüsch Danusa,Europe,Switzerland,Eastern Switzerland,CH
469,Gemsstock – Andermatt,Europe,Switzerland,Central Switzerland,CH
470,Diavolezza/Lagalb,Europe,Switzerland,Eastern Switzerland,CH
471,. Savognin,Europe,Switzerland,Eastern Switzerland,CH
472,. Rinerhorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,CH
473, Splügen – Tambo,Europe,Switzerland,Eastern Switzerland,CH
474, Bellwald,Europe,Switzerland,Lemanic Region,CH
475,villarsgryonles-diablerets,Europe,Switzerland,Lemanic Region,CH
476,egglila-videmanette-gstaadsaanenrougemont,Europe,Switzerland,Espace Mittelland,CH
477,belalp-blatten,Europe,Switzerland,Lemanic Region,CH
478,. Grächen,Europe,Switzerland,Lemanic Region,CH
479,anzere,Europe,Switzerland,Lemanic Region,CH
480, Bürchen/Törbel – Moosalp,Europe,Switzerland,Lemanic Region,CH
481,toggenburg-wildhausunterwasseralt-st-johann,Europe,Switzerland,Eastern Switzerland,CH
482,soerenberg-rothorndorf,Europe,Switzerland,Central Switzerland,CH
483,saint-lucchandolin-anniviers,Europe,Switzerland,Lemanic Region,CH
484,betelberg-lenk,Europe,Switzerland,Espace Mittelland,CH
485, Vals 3000 – Dachberg,Europe,Switzerland,Eastern Switzerland,CH
486,vercorin,Europe,Switzerland,Lemanic Region,CH
487,ovronnaz,Europe,Switzerland,Lemanic Region,CH
488,melchsee-frutt-kerns,Europe,Switzerland,Central Switzerland,CH
489,leysin,Europe,Switzerland,Lemanic Region,CH
490,les-marecottes-salvan,Europe,Switzerland,Lemanic Region,CH
491,charmey,Europe,Switzerland,Espace Mittelland,CH
492,. Leukerbad,Europe,Switzerland,Lemanic Region,CH
493,glacier-3000-les-diablerets,Europe,Switzerland,Espace Mittelland,CH
494,wasserngrat-gstaad,Europe,Switzerland,Espace Mittelland,CH
495,tschiertschen,Europe,Switzerland,Eastern Switzerland,CH
496,nara-leontica,Europe,Switzerland,Ticino,CH
497,mythenregion,Europe,Switzerland,Central Switzerland,CH
498,la-berra-la-roche,Europe,Switzerland,Espace Mittelland,CH
499,cari,Europe,Switzerland,Ticino,CH
500,braunwald,Europe,Switzerland,Eastern Switzerland,CH
501,bosco-gurin-grossalp,Europe,Switzerland,Ticino,CH
502,san-bernardino,Europe,Switzerland,Eastern Switzerland,CH
503,pesciuem-airolo,Europe,Switzerland,Ticino,CH
504,nax-mont-noble,Europe,Switzerland,Lemanic Region,CH
505,la-braye-chateau-doex,Europe,Switzerland,Lemanic Region,CH
506,klewenalpstockhuette-beckenriedemmetten,Europe,Switzerland,Central Switzerland,CH
507,kaisereggriggisalp-schwarzsee,Europe,Switzerland,Espace Mittelland,CH
508,jaun,Europe,Switzerland,Espace Mittelland,CH
509,evolene,Europe,Switzerland,Lemanic Region,CH
510,brambrueeschdreibuendenstein-chur,Europe,Switzerland,Eastern Switzerland,CH
511,wispile-gstaad,Europe,Switzerland,Espace Mittelland,CH
512,oeschinensee-kandersteg,Europe,Switzerland,Espace Mittelland,CH
513,moleson,Europe,Switzerland,Espace Mittelland,CH
514,marbach-marbachegg,Europe,Switzerland,Central Switzerland,CH
515,giw-visperterminen,Europe,Switzerland,Lemanic Region,CH
516,elsigen-metsch-frutigen,Europe,Switzerland,Espace Mittelland,CH
517,darlux-berguen,Europe,Switzerland,Eastern Switzerland,CH
518,arolla,Europe,Switzerland,Lemanic Region,CH
519,wiriehorn,Europe,Switzerland,Espace Mittelland,CH
520,unterbaech-brandalpginals,Europe,Switzerland,Lemanic Region,CH
521,tschentenalp-adelboden,Europe,Switzerland,Espace Mittelland,CH
522,sattel-hochstuckli,Europe,Switzerland,Central Switzerland,CH
523,sarn-heinzenberg,Europe,Switzerland,Eastern Switzerland,CH
524,les-mossesla-lecherette,Europe,Switzerland,Lemanic Region,CH
525,la-robella-buttes-val-de-travers,Europe,Switzerland,Espace Mittelland,CH
526,la-fouly,Europe,Switzerland,Lemanic Region,CH
527,hochwang-goldgruben,Europe,Switzerland,Eastern Switzerland,CH
528,champex-lac-orsieres,Europe,Switzerland,Lemanic Region,CH
529,bugnenets-savagnieres-saint-imier,Europe,Switzerland,Espace Mittelland,CH
530,bivio,Europe,Switzerland,Eastern Switzerland,CH
531,. Aela – Maloja,Europe,Switzerland,Eastern Switzerland,CH
532,. Pontresina,Europe,Switzerland,Eastern Switzerland,CH
533,aeschiried,Europe,Switzerland,Espace Mittelland,CH
534,alpe-di-neggia,Europe,Switzerland,Ticino,CH
535,alpsteinblick-gonten,Europe,Switzerland,Eastern Switzerland,CH
536,amden,Europe,Switzerland,Eastern Switzerland,CH
537,ardez,Europe,Switzerland,Eastern Switzerland,CH
538,asp-densbueren,Europe,Switzerland,Northwestern Switzerland,CH
539,atzmaennig-goldingen,Europe,Switzerland,Eastern Switzerland,CH
540,avers,Europe,Switzerland,Eastern Switzerland,CH
541,axalp-ob-brienz,Europe,Switzerland,Espace Mittelland,CH
542,baeretswil,Europe,Switzerland,Zurich,CH
543,balmberg,Europe,Switzerland,Espace Mittelland,CH
544,bannalp-oberrickenbach,Europe,Switzerland,Central Switzerland,CH
545,basse-ruche,Europe,Switzerland,Lemanic Region,CH
546,bedea-novaggio,Europe,Switzerland,Ticino,CH
547,bennau-einsiedeln,Europe,Switzerland,Central Switzerland,CH
548,bernina-heliski,Europe,Switzerland,Eastern Switzerland,CH
549,biel-kinzig-buerglen,Europe,Switzerland,Central Switzerland,CH
550,bildhaus-gommiswald-am-ricken,Europe,Switzerland,Eastern Switzerland,CH
551,blatten-speicher,Europe,Switzerland,Eastern Switzerland,CH
552,bottenwil-piz-graben,Europe,Switzerland,Northwestern Switzerland,CH
553,brot-plamboz,Europe,Switzerland,Espace Mittelland,CH
554,bruesti-attinghausen,Europe,Switzerland,Central Switzerland,CH
555,brunni-engelberg,Europe,Switzerland,Central Switzerland,CH
556,buegls-s-chanf,Europe,Switzerland,Eastern Switzerland,CH
557,buendalift-davos,Europe,Switzerland,Eastern Switzerland,CH
558,bumbach-schangnau,Europe,Switzerland,Espace Mittelland,CH
559,campo-blenio,Europe,Switzerland,Ticino,CH
560,cardadacimetta-orselina,Europe,Switzerland,Ticino,CH
561,casaccia,Europe,Switzerland,Eastern Switzerland,CH
562,chapeau-rable-la-chaux-de-fonds,Europe,Switzerland,Espace Mittelland,CH
563,chuderhuesi-roethenbach,Europe,Switzerland,Espace Mittelland,CH
564,cioss-prato-bedretto,Europe,Switzerland,Ticino,CH
565,dalpe,Europe,Switzerland,Ticino,CH
566,degersheim-fuchsacker,Europe,Switzerland,Eastern Switzerland,CH
567,dent-de-jaman-montreux,Europe,Switzerland,Lemanic Region,CH
568,dent-de-vaulion-le-morez,Europe,Switzerland,Lemanic Region,CH
569,dicki-weisslingen,Europe,Switzerland,Zurich,CH
570,dietikon,Europe,Switzerland,Zurich,CH
571,dreieck-glarus,Europe,Switzerland,Eastern Switzerland,CH
572,ebenalp-horn-wasserauenschwende,Europe,Switzerland,Eastern Switzerland,CH
573,egg-hallau,Europe,Switzerland,Eastern Switzerland,CH
574,eggiwil-netschbuehl,Europe,Switzerland,Espace Mittelland,CH
575,eischoll,Europe,Switzerland,Lemanic Region,CH
576,engi,Europe,Switzerland,Eastern Switzerland,CH
577,engstligenalp-adelboden,Europe,Switzerland,Espace Mittelland,CH
578,eriz,Europe,Switzerland,Espace Mittelland,CH
579,espace-super-saint-bernard-bourg-st-pierre,Europe,Switzerland,Lemanic Region,CH
580,faltschen-reichenbach,Europe,Switzerland,Espace Mittelland,CH
581,fanas,Europe,Switzerland,Eastern Switzerland,CH
582,feldis,Europe,Switzerland,Eastern Switzerland,CH
583,fideriser-heuberge-arflina,Europe,Switzerland,Eastern Switzerland,CH
584,fischenthal-aurueti-oberegg,Europe,Switzerland,Zurich,CH
585,flensa-seewis,Europe,Switzerland,Eastern Switzerland,CH
586,foehrlimatt-wegenstetten,Europe,Switzerland,Northwestern Switzerland,CH
587,friherrenberg-einsiedeln,Europe,Switzerland,Central Switzerland,CH
588,gadmen,Europe,Switzerland,Espace Mittelland,CH
589,gaehwil,Europe,Switzerland,Eastern Switzerland,CH
590,gais,Europe,Switzerland,Eastern Switzerland,CH
591,gampluet,Europe,Switzerland,Eastern Switzerland,CH
592,gantrisch-gurnigel,Europe,Switzerland,Espace Mittelland,CH
593,gfellen-entlebuch-finsterwald,Europe,Switzerland,Central Switzerland,CH
594,ghoech,Europe,Switzerland,Zurich,CH
595,goldiwil-multenegg-heiligenschwendi,Europe,Switzerland,Espace Mittelland,CH
596,grand-val-oberdoerferberg,Europe,Switzerland,Espace Mittelland,CH
597,grenchenberg-grenchen,Europe,Switzerland,Espace Mittelland,CH
598,grimmialp,Europe,Switzerland,Espace Mittelland,CH
599,grub-kaien,Europe,Switzerland,Eastern Switzerland,CH
600,gsahl-hauenstein-ifenthal,Europe,Switzerland,Espace Mittelland,CH
601,gspon-staldenried,Europe,Switzerland,Lemanic Region,CH
602,guarda,Europe,Switzerland,Eastern Switzerland,CH
603,gurnigelbad,Europe,Switzerland,Espace Mittelland,CH
604,gurten-bern,Europe,Switzerland,Espace Mittelland,CH
605,guttannen,Europe,Switzerland,Espace Mittelland,CH
606,habkern-sattelegg,Europe,Switzerland,Espace Mittelland,CH
607,haldigrat,Europe,Switzerland,Central Switzerland,CH
608,hapfere-plaffeien,Europe,Switzerland,Espace Mittelland,CH
609,haut-de-caux,Europe,Switzerland,Lemanic Region,CH
610,heidbodme-saas-almagell,Europe,Switzerland,Lemanic Region,CH
611,heiden-bischofsberg,Europe,Switzerland,Eastern Switzerland,CH
612,heiligkreuz-first-entlebuch,Europe,Switzerland,Central Switzerland,CH
613,heimenschwand-buchholterberg,Europe,Switzerland,Espace Mittelland,CH
614,heiti-gsteig-bei-gstaad,Europe,Switzerland,Espace Mittelland,CH
615,hemberg,Europe,Switzerland,Eastern Switzerland,CH
616,hoernli-hemberg-baechli,Europe,Switzerland,Eastern Switzerland,CH
617,hohe-winde-beinwil,Europe,Switzerland,Espace Mittelland,CH
618,hohwald-beatenberg-waldegg,Europe,Switzerland,Espace Mittelland,CH
619,holderbank-skilift-engi,Europe,Switzerland,Northwestern Switzerland,CH
620,homberg,Europe,Switzerland,Espace Mittelland,CH
621,horben-lindenberg,Europe,Switzerland,Northwestern Switzerland,CH
622,hubelweid-heiligenschwendi,Europe,Switzerland,Espace Mittelland,CH
623,jaunpass-boltigen,Europe,Switzerland,Espace Mittelland,CH
624,jeizinen-feselalp-gampelsteg,Europe,Switzerland,Lemanic Region,CH
625,kerenzerberg-filzbach,Europe,Switzerland,Eastern Switzerland,CH
626,kiental,Europe,Switzerland,Espace Mittelland,CH
627,la-brevine,Europe,Switzerland,Espace Mittelland,CH
628,la-chia-bulle,Europe,Switzerland,Espace Mittelland,CH
629,la-corbatiere-la-roche-aux-crocs,Europe,Switzerland,Espace Mittelland,CH
630,la-cote-aux-fees,Europe,Switzerland,Espace Mittelland,CH
631,la-forclaz,Europe,Switzerland,Lemanic Region,CH
632,la-golatte-smontoz-tavannes,Europe,Switzerland,Espace Mittelland,CH
633,la-lorette-bourg-saint-pierre,Europe,Switzerland,Lemanic Region,CH
634,la-sagne,Europe,Switzerland,Espace Mittelland,CH
635,la-trelasse,Europe,Switzerland,Lemanic Region,CH
636,la-vue-des-alpes-fontaines-les-gollieres,Europe,Switzerland,Espace Mittelland,CH
637,labbaye,Europe,Switzerland,Lemanic Region,CH
638,langenbruck-untereobere-wanne,Europe,Switzerland,Northwestern Switzerland,CH
639,langmattli-hergiswil,Europe,Switzerland,Central Switzerland,CH
640,lantschlenz,Europe,Switzerland,Eastern Switzerland,CH
641,lauenen,Europe,Switzerland,Espace Mittelland,CH
642,le-brassus,Europe,Switzerland,Lemanic Region,CH
643,le-cerneux-pequignot,Europe,Switzerland,Espace Mittelland,CH
644,le-chaluet-court,Europe,Switzerland,Espace Mittelland,CH
645,le-paquier-cret-du-puy,Europe,Switzerland,Espace Mittelland,CH
646,lent,Europe,Switzerland,Espace Mittelland,CH
647,les-breuleux,Europe,Switzerland,Espace Mittelland,CH
648,les-genevez,Europe,Switzerland,Espace Mittelland,CH
649,les-hauderes-lhomazo,Europe,Switzerland,Lemanic Region,CH
650,les-orvales-malleray,Europe,Switzerland,Espace Mittelland,CH
651,les-paccotschatel-st-denis-corbetta,Europe,Switzerland,Espace Mittelland,CH
652,les-paccotsgranges-mont-chesau,Europe,Switzerland,Espace Mittelland,CH
653,les-pleiades,Europe,Switzerland,Lemanic Region,CH
654,les-pres-dorvin,Europe,Switzerland,Espace Mittelland,CH
655,les-prevondes,Europe,Switzerland,Lemanic Region,CH
656,les-rasses-sainte-croix,Europe,Switzerland,Lemanic Region,CH
657,les-verrieres,Europe,Switzerland,Espace Mittelland,CH
658,linden-schindelberg,Europe,Switzerland,Espace Mittelland,CH
659,lommiswil-bitzirain,Europe,Switzerland,Espace Mittelland,CH
660,lorient,Europe,Switzerland,Lemanic Region,CH
661,lucky-aeschi,Europe,Switzerland,Espace Mittelland,CH
662,lueina-airolo,Europe,Switzerland,Ticino,CH
663,mammern-klingenzell,Europe,Switzerland,Eastern Switzerland,CH
664,minschuns-val-muestair-tschierv,Europe,Switzerland,Eastern Switzerland,CH
665,moerlialp-giswil,Europe,Switzerland,Central Switzerland,CH
666,mogno,Europe,Switzerland,Ticino,CH
667,mont-gibloux,Europe,Switzerland,Espace Mittelland,CH
668,muenster-geschinen,Europe,Switzerland,Lemanic Region,CH
669,muesella-la-punt,Europe,Switzerland,Eastern Switzerland,CH
670,mugi-netstal,Europe,Switzerland,Eastern Switzerland,CH
671,mutten,Europe,Switzerland,Eastern Switzerland,CH
672,naetschen-andermatt,Europe,Switzerland,Central Switzerland,CH
673,neusell-rothenthurm-biberegg,Europe,Switzerland,Central Switzerland,CH
674,niederhorn-beatenberg,Europe,Switzerland,Espace Mittelland,CH
675,nods,Europe,Switzerland,Espace Mittelland,CH
676,nollen-hosenruck-wuppenau,Europe,Switzerland,Eastern Switzerland,CH
677,nollen-unteraegeri,Europe,Switzerland,Central Switzerland,CH
678,norro-lift-adelboden,Europe,Switzerland,Espace Mittelland,CH
679,nunningen,Europe,Switzerland,Espace Mittelland,CH
680,oberegg-skilift-st-anton,Europe,Switzerland,Eastern Switzerland,CH
681,oberhelfenschwil,Europe,Switzerland,Eastern Switzerland,CH
682,oberholz-farner,Europe,Switzerland,Eastern Switzerland,CH
683,oberiberg,Europe,Switzerland,Central Switzerland,CH
684,oberwangen,Europe,Switzerland,Eastern Switzerland,CH
685,orgevauxles-avants,Europe,Switzerland,Lemanic Region,CH
